start_time,from,to,duration,region,position
2018-01-08 18:50:53,4780273860941,9964472702887,489,LA,71.843937|65.3849225
2018-01-11 06:04:24,4205669405743,8308926750184,579,TX,-56.755456|37.291065
2018-01-07 03:55:16,4012518242899,7403571916140,506,MS,145.626939|82.487710
2018-01-10 14:11:47,6476413334538,9657970427558,385,AZ,-135.339780|-39.289905
2018-01-05 17:35:23,9387256556237,1823821339835,71,AR,99.765286|-84.664368
2018-01-04 15:49:16,3156632515815,8058858720896,415,MS,-105.009227|48.338306
2018-01-10 13:20:14,3197209697847,2729756264229,455,RI,-29.733627|-21.6100475
2018-01-09 11:21:51,0615728498515,3073551795251,120,VA,-116.809438|-54.8661425
2018-01-02 17:37:19,7662247233810,2751035992680,180,NV,105.013802|42.030341
2018-01-03 03:27:10,7287645161580,7868855404697,233,NH,106.652987|31.5579485
2018-01-04 03:26:05,6655853520587,5553859486565,31,IL,-65.034434|-87.775237
2018-01-07 00:22:00,2282756629072,7348835213721,83,OK,68.319640|-67.2498975
2018-01-05 11:31:08,2436190042109,1947073367775,558,MN,123.528535|-38.259573
2018-01-05 13:08:31,2534280639272,0397541289539,385,NC,-87.297915|2.618423
2018-01-09 11:53:40,8926068735042,6366632986634,219,HI,149.303428|73.2394245
2018-01-03 08:56:18,7696681727981,9771256289440,153,NY,-75.372765|-5.8181305
2018-01-03 11:05:54,4311442970002,9084186752160,546,GU,69.284201|63.6416685
2018-01-07 18:27:34,5078869516948,8393738008311,590,OK,-114.455873|-35.0377055
2018-01-10 01:03:41,8972323352980,7859317845084,519,NY,163.492549|20.994187
2018-01-04 15:28:58,1313265117021,2896486269161,375,NC,-106.610394|89.9454325
2018-01-07 02:19:08,8944194300683,2841184259438,585,NE,-171.650525|-37.0741545
2018-01-08 09:58:03,8203050261014,7241640166839,57,OR,-9.972362|-43.542522
2018-01-07 20:31:16,3123538465180,2359029053382,36,NM,-68.281762|-83.5321905
2018-01-01 19:59:12,8683978535141,0755829143445,18,FL,135.865794|17.763409
2018-01-08 22:37:14,5921546090746,4501031936643,266,GU,116.727646|23.4882945
2018-01-01 04:53:06,8370310714941,8881933428929,229,CT,23.061098|-43.5852365
2018-01-10 09:36:16,7984141543690,3228328428745,534,CO,99.451516|30.740086
2018-01-11 07:58:10,4818677512058,2404787476084,261,MA,-140.128406|-1.4121115
2018-01-03 06:45:52,2601456995378,8987939811584,563,TN,27.662755|-46.6076865
2018-01-06 17:54:20,9990598708543,2195616020466,32,AR,-61.055045|16.6915625
2018-01-08 20:25:56,9847679555743,1611223607832,520,GA,-3.494113|51.876452
2018-01-01 15:36:52,2584294252753,7882652906877,325,ND,163.417696|36.6476065
2018-01-03 06:01:44,0440200292989,6021939832912,465,AZ,35.221575|64.367371
2018-01-10 07:33:22,2393962319637,6006413358274,324,PW,162.388855|-61.7980425
2018-01-10 12:02:33,4543961200412,1829651321774,290,ID,21.439864|45.0452105
2018-01-06 15:22:34,7419065732565,6513639432452,35,MS,46.315502|80.589179
2018-01-09 08:22:26,0646468219632,4032343886434,95,SD,-136.249564|-2.6652305
2018-01-06 12:00:36,3425201882281,5226339935853,564,AS,157.458209|-71.0122995
2018-01-07 01:51:07,7085746162052,4425266550453,434,MT,-151.479489|12.5250475
2018-01-06 13:57:58,1493600753416,3891767464222,319,MP,-103.366580|-85.3361155
2018-01-07 15:45:55,8051481902084,5443338647783,86,MD,-112.309092|78.7780245
2018-01-06 19:00:03,2398291445374,6922272506205,518,WI,-102.515804|-22.977376
2018-01-07 04:12:53,8177166767991,2940528117747,342,IA,-158.243802|-62.909457
2018-01-07 17:32:11,6564738137348,0110285973715,555,LA,-92.499804|13.342358
2018-01-10 22:38:49,1509271257558,5448261684542,133,SC,82.251575|-53.042657
2018-01-10 02:52:39,3521986598052,0160900875332,128,IL,87.933559|80.5627165
2018-01-06 04:01:58,7969780131699,6530981639750,469,AS,75.456990|17.4907795
2018-01-05 20:34:23,3961866883838,0287899714684,93,ID,-162.691058|-69.7786495
2018-01-09 13:50:26,2619944183197,2753600677554,266,WA,98.182742|-48.466709
2018-01-04 18:08:44,9761506028250,9836718356783,483,NE,22.543339|7.363348
2018-01-08 06:52:23,5184193696683,7015944505169,248,GU,-45.682173|-83.1471185
2018-01-02 18:27:32,0666947859104,9309875178433,130,UT,-47.864422|-62.8055445
2018-01-03 09:39:50,6469074200978,0091517417735,3,MS,131.083635|-61.8986065
2018-01-09 11:12:26,0050812798499,8630257157794,256,MA,149.516860|45.778158
2018-01-06 18:15:30,2386395574207,7926328783680,22,KY,-151.884415|39.397876
2018-01-01 12:30:36,5682789664766,6039794020703,255,AS,15.667853|39.872895
2018-01-06 03:09:43,2856271874051,7583897149386,262,GU,102.807071|-79.0669275
2018-01-05 16:05:33,6546000945116,3325490518747,461,MN,30.579980|64.3464165
2018-01-06 05:35:37,1697955357284,5832970556621,218,WA,-156.784873|64.254969
2018-01-01 17:18:20,1055519665096,7673278472529,95,TN,85.927107|-87.524629
2018-01-02 23:38:31,9753599235764,5439154483947,586,FL,19.118272|-33.8647165
2018-01-10 03:40:23,5142647265371,5628620510677,237,HI,0.749337|-24.739200
2018-01-01 23:01:05,6161904658070,8100175393466,458,MD,172.181202|54.934542
2018-01-02 18:30:24,1170597144142,3276935546093,532,IN,70.057846|-52.8501635
2018-01-09 18:43:08,7680516514049,8512237645485,147,KS,-13.214052|-20.833739
2018-01-06 03:01:01,9992481091389,2345007163664,376,TX,-149.212646|-1.3094235
2018-01-09 01:38:18,8022934250374,9667756878500,429,NH,165.862506|-39.6913735
2018-01-04 12:08:06,8057255914620,6016896747626,99,NJ,96.234372|-89.721419
2018-01-06 20:57:40,1095669450409,7170283783281,586,DE,-51.469481|72.285495
2018-01-01 04:48:04,5998853467987,2343640718359,100,FM,-151.255476|43.551906
2018-01-10 13:29:29,0103065270754,1885853864703,520,KS,-63.162905|38.5124645
2018-01-10 22:53:51,1346234183054,7215987361697,388,AK,48.240103|14.9275155
2018-01-09 16:42:35,0198283848318,9195498847915,437,OK,159.041384|21.1585885
2018-01-02 00:36:07,0727267835157,9685377533172,514,AR,124.396315|79.256770
2018-01-01 04:13:11,7505949576862,6390513287382,146,AL,-20.726038|19.345350
2018-01-01 13:06:08,3459590601762,9931662742567,484,MT,-61.865950|-69.7893405
2018-01-05 06:50:25,6056909336323,8059764545311,271,MT,15.596019|65.437410
2018-01-04 12:35:21,2068195992607,3370001001107,271,CA,-22.176709|87.173928
2018-01-04 09:59:04,1867901894009,8692615217567,103,AR,1.867414|16.464052
2018-01-06 02:15:00,2370761856667,0226496080824,63,IN,-45.117178|-61.394377
2018-01-06 04:57:48,6465574672092,8102327409589,146,NM,-24.704025|22.147542
2018-01-02 09:08:58,8537223221337,2647488099875,364,KS,-87.588259|-22.551724
2018-01-08 17:52:10,2109296887162,3097239273061,283,NJ,115.722177|-50.492351
2018-01-10 12:11:52,2468451637185,4254460826463,460,PA,-97.906142|-59.804920
2018-01-02 04:06:24,3361520111217,6531587751999,418,MH,-4.724697|-2.4797085
2018-01-04 23:44:40,1637748361539,2310394521708,222,DC,15.400859|21.3285075
2018-01-09 08:06:34,0836294985560,4528315344651,297,VT,124.108603|-25.864535
2018-01-10 08:00:46,7185650154096,8365110020366,258,NE,-148.182605|-52.4993715
2018-01-03 13:46:06,3901752676033,1871088578828,63,MA,118.345152|-43.035963
2018-01-04 06:55:57,3854423838649,3237133157289,108,CT,111.415659|-87.1195115
2018-01-07 14:25:50,9943547636070,4656928344923,509,MN,-83.362743|44.447498
2018-01-09 18:31:59,4018143957775,9681975347462,514,AL,-175.305212|-6.582442
2018-01-06 14:27:33,8049432762666,1692821331670,575,CT,-53.121601|51.186890
2018-01-05 19:03:23,8452732054099,2192114568598,569,IA,25.979758|-62.0948775
2018-01-06 10:07:19,5680191673261,9779197500335,447,NC,-152.866694|-83.5199775
2018-01-01 21:56:25,7038651721642,5076021553795,385,OK,137.476859|-54.2187705
2018-01-10 20:57:16,9840139317689,8351581295610,177,SD,-179.079131|49.8228595
2018-01-02 10:56:12,3734800007875,0166435803401,353,OH,-126.969583|27.753613
2018-01-06 18:55:18,7338949880505,1077043878738,222,WA,-90.617118|6.273228
2018-01-04 19:42:17,6435822116347,0369548749943,466,RI,8.350819|-82.4596935
2018-01-05 13:30:13,1927975913234,0838701959971,453,PR,-176.757717|2.520016
2018-01-03 12:28:26,4859077201977,1243758066376,442,TX,-31.774231|64.126419
2018-01-04 15:04:11,3888744685385,1447196190646,52,GA,46.979319|-35.4408115
2018-01-03 19:22:46,4972878953380,6782520844179,101,TN,-78.192273|50.4712455
2018-01-08 03:55:15,1090628805080,6143361806252,381,DC,-69.800520|45.1806195
2018-01-01 03:11:20,6451781991189,7713571366372,39,VT,92.164920|9.778749
2018-01-03 07:17:51,5842615370601,3889202405760,423,MO,129.004414|67.3394915
2018-01-07 22:43:54,3483648666512,0169649287928,64,DC,161.205799|68.8692365
2018-01-01 00:28:11,5029091624404,5349718091479,551,WV,90.095685|-72.8561885
2018-01-06 13:44:36,2809228274832,7439848229464,575,FM,-161.621058|-73.665064
2018-01-04 06:22:00,2224697975119,3611889655047,389,OH,131.188580|-1.102452
2018-01-11 08:48:18,4719648921164,5349992300881,197,FL,-138.383174|68.9997735
2018-01-09 09:07:44,7616063095020,9397027707332,494,OH,153.001688|-89.1085655
2018-01-06 00:45:34,2693646297749,5598528425270,526,DE,107.585940|-34.1543705
2018-01-09 07:56:22,9206934920175,2767874162758,152,MA,-144.460103|29.1563795
2018-01-05 16:45:49,4354082642751,4829044091484,395,NJ,-46.860503|-9.844533
2018-01-06 17:48:46,4342831576772,1328571188648,214,TX,-73.867264|63.869652
2018-01-07 00:00:11,1085016882205,4591648704320,242,OR,153.531822|27.1302035
2018-01-04 20:03:37,2580326061954,0268447592432,321,GU,-102.837357|-14.713619
2018-01-11 02:06:24,9605192613200,0952090322852,397,UT,8.199041|-39.7572405
2018-01-06 09:35:23,3665272062387,2499186401900,282,NM,105.074284|59.4250405
2018-01-06 22:18:52,0034545173364,7588079077150,290,FL,-2.120496|59.5271025
2018-01-02 23:44:01,5176489848552,0816945284706,104,NE,-107.237779|-58.8453135
2018-01-02 11:23:09,4769164553449,2898074828796,468,OH,-3.452010|-42.546716
2018-01-01 00:30:59,3959633603766,7946748499579,361,PW,58.095338|10.5616215
2018-01-02 09:27:10,2631751723100,3708640320157,348,WA,89.641316|-57.277930
2018-01-03 04:09:11,2333613169496,0920256328933,75,OH,-8.287648|69.4106905
2018-01-04 07:48:37,0644655976050,1667321740032,246,DE,-104.790346|-47.340554
2018-01-06 20:02:01,0787688977698,0810499114864,68,PR,-15.799130|60.4829425
2018-01-05 00:04:31,9296038765657,2447116231649,72,VI,-163.326380|44.535037
2018-01-11 02:28:59,3659804560089,8056111825091,561,MP,-50.399445|37.9540805
2018-01-08 19:04:15,2519261082485,0771486386468,132,AR,-84.095324|-36.7656505
2018-01-02 23:47:30,0045285750581,4695146974588,298,MP,74.240879|31.880066
2018-01-08 08:58:26,9552077133829,0892750463140,246,ID,-109.212397|85.3789165
2018-01-05 09:20:56,6010858831118,7063529115393,465,HI,-170.816246|-64.823116
2018-01-11 08:10:15,4758320383892,6728610055956,164,SD,-92.647718|14.6717095
2018-01-08 08:43:30,5096566776241,4847387460723,157,AL,176.493907|-37.3120675
2018-01-04 09:36:36,1659531001161,5957472591635,490,MP,-48.290108|55.005981
2018-01-07 20:36:13,9234710447945,7070814930768,597,WY,-154.081887|-12.3613385
2018-01-09 21:16:18,8663324699875,6495103766301,153,AL,-126.891688|-45.260363
2018-01-06 04:34:55,7386363831611,4238620813766,90,AR,-41.257747|29.821395
2018-01-06 02:08:55,7119827962425,0620096537774,290,DC,-149.052410|-35.4624465
2018-01-07 01:16:58,8978300348554,4832764026201,152,FL,65.146439|35.777131
2018-01-11 04:13:03,4764584207344,0556213738687,528,IN,-87.062091|-26.6246275
2018-01-05 11:15:01,2594071073171,8083056685499,219,WV,-117.927568|48.194484
2018-01-07 05:53:03,4482600491081,7914148924486,487,GU,160.459856|-86.179590
2018-01-02 13:37:03,9133890222807,7218433144419,247,VI,-2.998857|88.9631235
2018-01-06 07:06:45,4622368799140,1905134769573,502,WA,-105.548542|5.334745
2018-01-04 16:06:56,1231848055999,5661013790490,182,PA,-171.238583|67.935116
2018-01-05 21:35:15,3983986776198,5256404320811,477,NY,91.619916|27.253194
2018-01-04 23:09:37,4601046480719,4860988347202,504,MO,133.775817|12.1958045
2018-01-07 01:10:05,9833374194681,7701424947162,48,IN,-114.332482|73.385511
2018-01-05 15:43:54,4540940438772,6515402249345,465,ID,-78.321696|-27.0477755
2018-01-05 00:42:57,8557801300220,4993004753434,175,KY,-71.894248|22.155217
2018-01-03 08:58:28,7248803595691,6482078922975,355,VT,-82.019710|39.099835
2018-01-04 02:29:12,4381539998846,8561164054616,304,HI,18.421361|23.272638
2018-01-01 03:15:46,8259762325515,2038412384465,471,ND,114.635140|-14.395399
2018-01-09 10:12:51,7920163051721,7770064935559,371,MH,-111.012359|83.8208365
2018-01-09 20:10:32,2465894989268,2579904194308,448,PR,-153.680867|-79.070819
2018-01-04 13:17:18,0064492650812,3003939243181,137,VI,-2.800187|-10.802576
2018-01-05 06:43:43,4651075367413,1070960600824,263,WY,-83.096463|-56.937962
2018-01-03 15:02:07,9601068109466,1742310080112,123,PA,-147.989183|-32.761846
2018-01-10 03:06:25,4717815672296,6338100699890,49,AS,-88.978410|-81.724379
2018-01-03 19:53:13,0981829819990,9451098218832,381,MS,179.945174|-8.4773875
2018-01-02 23:56:11,0652344211822,8017400539600,522,HI,132.448762|6.9231765
2018-01-02 13:58:54,5184316790858,4315639087291,83,CO,-1.049148|-63.753742
2018-01-02 13:06:09,1626035764456,2714177610597,19,ND,-162.437941|70.191109
2018-01-02 00:34:08,5713491740772,1406218489202,536,AK,76.113098|17.020778
2018-01-04 11:17:03,8445233065872,2668642558278,115,CA,-162.200261|43.058930
2018-01-09 19:39:53,6969699442466,6221034425876,469,SC,-109.881376|-20.373194
2018-01-05 19:44:12,2681579960720,1575929104574,62,OH,70.974788|40.1175475
2018-01-10 12:44:23,0037808845667,0321657692895,25,PW,-168.088346|70.5053255
2018-01-01 16:00:56,6827300545714,9358603943135,59,LA,-161.759440|40.357054
2018-01-01 14:18:51,7121962374749,0931917206546,419,DC,-152.936928|-16.186111
2018-01-02 09:02:45,0491462749529,4518254554954,538,WI,155.760393|24.356350
2018-01-10 06:21:20,6371827728099,2956622629349,460,PA,3.929021|22.299633
2018-01-04 13:21:49,8908589449254,2323051556332,397,TN,139.747417|-66.232696
2018-01-05 02:55:20,6125566094506,6111973435723,323,LA,98.877210|80.763178
2018-01-05 15:02:19,5092365252700,3421369867313,234,FL,-172.498066|6.947355
2018-01-09 11:37:46,2215413707236,5013999661390,333,VI,30.443676|-82.8478055
2018-01-05 08:22:26,6718122420820,7555288791522,367,OR,117.317889|-16.3628205
2018-01-06 06:43:06,3562479782685,9027112056983,355,GU,82.506636|-33.9815905
2018-01-06 16:04:34,5193249122714,1320099189295,460,AR,-139.776756|30.948944
2018-01-10 10:32:52,3922431748933,4892401304626,512,MD,-112.704432|-45.0049145
2018-01-11 03:58:07,1827303602694,3255368362351,22,SD,-11.088131|4.626919
2018-01-08 13:37:59,4393130560326,8813742782300,545,PR,104.490115|80.0287155
2018-01-07 10:36:13,0104624754210,0229460422194,516,TN,-109.338634|11.7122165
2018-01-10 06:32:31,4733445121801,5522868516673,513,GA,-109.675146|75.3838795
2018-01-02 19:30:55,4828221601815,5287673722392,555,AS,2.073961|51.773045
2018-01-09 16:29:04,9335917156050,5646106233198,88,LA,-84.458715|-36.598582
2018-01-05 18:26:18,7384652401896,6020358720435,356,MS,-117.201271|-51.3837825
2018-01-02 08:45:37,8480375704378,4192008513635,537,UT,161.362835|65.350778
2018-01-04 01:51:29,6095434735295,9183233108465,449,KY,133.660575|40.734035
2018-01-05 02:01:10,0078706588370,4966503746102,168,OK,-68.940453|77.741633
2018-01-01 12:54:53,1515034478606,0835594806768,561,AS,-173.597246|-13.5891775
2018-01-07 22:57:16,7993639636251,4958686888768,282,IL,107.582789|77.8878775
2018-01-10 00:29:21,0075434498551,7424662036652,362,PA,10.566676|13.6244265
2018-01-01 01:49:42,6850296264555,9685267996207,208,GA,-38.715654|-53.4260905
2018-01-07 03:09:52,1303935244541,4328551734134,509,AL,42.264174|54.1104425
2018-01-08 22:06:46,4053733877459,4867564779418,295,LA,-21.680065|-42.2338595
2018-01-09 01:54:06,6633171382123,8660419133004,398,OK,-156.392894|-3.862064
2018-01-09 04:57:35,8361074126635,8437644451066,346,MA,112.954265|-26.478243
2018-01-05 02:55:32,0470010285903,1215048502233,467,FL,-105.762800|6.9193285
2018-01-06 11:13:41,3386474960742,4903700752715,234,NJ,-62.354248|-42.1608735
2018-01-01 06:20:54,5680874594958,5352431888789,486,TX,-155.081502|-17.204008
2018-01-01 00:44:10,7402935537670,6169815012180,434,KY,110.451758|-50.688141
2018-01-08 15:33:21,0215140819999,5495984358965,117,ME,143.315760|-71.4614585
2018-01-07 19:58:37,5099284727018,4296564121881,64,VA,11.135139|-19.4589005
2018-01-10 22:24:48,6102942656167,1185404536185,369,LA,12.931742|-70.1859895
2018-01-10 18:44:36,6747471826961,1386393522169,279,NV,-69.598496|-3.2506605
2018-01-01 04:47:47,4624801630249,6296963573269,503,WY,-14.123630|64.522433
2018-01-01 03:57:04,9715496976649,6917527099576,591,WI,49.504903|46.4799175
2018-01-06 12:18:09,0408915769183,6503868442193,6,MH,130.967534|54.5847345
2018-01-09 00:21:13,7634772933838,5424387202817,9,NC,81.225803|-34.123200
2018-01-11 00:26:38,0284005077452,4115771577843,88,MP,-61.616033|-46.8439475
2018-01-04 12:40:43,8792477535601,9025879740845,358,AL,161.460618|-76.767955
2018-01-08 14:10:55,1123549036273,4950347593416,245,AZ,92.548695|30.9621805
2018-01-07 01:32:54,6313366291898,8742296587096,143,SC,-82.089538|-26.7419975
2018-01-02 14:12:32,4915645121235,1045491628240,239,UT,95.462623|0.383657
2018-01-10 16:21:16,8123244766610,7177256636451,457,NC,-18.224245|63.658155
2018-01-02 23:38:54,7738665512881,7693112750564,233,SD,76.367115|88.6463855
2018-01-05 07:07:01,6964657214216,3823973100827,575,NH,123.604332|36.8180965
2018-01-05 06:21:01,3972866652937,7035225166579,119,IA,47.924584|50.340039
2018-01-02 22:13:23,1936110064048,2937878936032,166,FM,-54.631143|-78.4761895
2018-01-09 05:38:11,6119365597969,1058008657465,22,AL,135.069447|37.879577
2018-01-03 08:36:47,5752041638648,2108078265997,426,NY,40.809026|72.508977
2018-01-04 04:31:36,7800650640519,0032047505592,10,MP,-18.235114|-87.6768025
2018-01-02 18:09:27,4345215589352,2415029072893,23,KS,-131.312869|-36.862469
2018-01-01 01:18:09,1755096866600,8872988655695,301,LA,-144.199571|-42.722571
2018-01-06 12:07:15,1706811041819,8177490525533,3,MS,-53.185550|0.2414025
2018-01-02 11:57:00,4852129400980,2355968878768,393,SD,-160.623765|74.1410815
2018-01-06 19:17:16,6150111242710,3935315837130,530,MN,-1.933248|-26.4097125
2018-01-10 05:30:49,0461596789374,3784054304679,267,ID,-25.266470|0.2767595
2018-01-08 18:57:46,8892140474567,8040674109160,118,KS,159.605191|-67.864613
2018-01-07 09:20:01,2376807520746,0552063606502,211,VI,-109.043759|-51.524452
2018-01-01 21:21:41,8360262564276,6648768556451,151,CT,-29.365912|89.6013985
2018-01-08 17:29:42,8239702250258,3613992771025,587,PW,-53.856108|81.7123265
2018-01-01 11:28:24,3974075539444,4634106599612,126,IA,42.484777|12.156751
2018-01-09 23:14:32,1230389032325,3569493599493,88,NJ,-51.552789|66.207971
2018-01-01 01:06:05,9812879057619,6163067466179,302,NY,-149.578027|-3.9474655
2018-01-10 23:50:59,7400602934058,1951892359368,433,PR,34.174667|-42.183912
2018-01-08 00:15:10,4136612803860,7883676064649,484,OR,86.915976|-67.210051
2018-01-11 04:06:43,1473191141164,2102694870035,95,MH,-167.282159|2.7845485
2018-01-07 12:58:16,5959775072879,0655208834577,358,TN,-71.538804|-68.0103045
2018-01-10 16:20:03,8153501076102,0722747318997,446,FL,-31.964888|-88.6597575
2018-01-10 16:48:40,8669981761873,7857912841957,504,NE,91.825134|-75.3657985
2018-01-03 01:55:28,2196474399528,8609825082280,14,SC,38.404521|54.462345
2018-01-06 01:59:57,4358315426602,2716739283149,505,PR,122.566938|73.565492
2018-01-01 23:19:15,8667042168136,5369661020199,504,DE,-68.970725|-41.4957175
2018-01-08 16:15:30,3559056864271,0708058509045,146,MP,134.804369|-47.2800495
2018-01-06 17:47:56,1307672362230,4636578703193,228,HI,79.284342|0.2556455
2018-01-02 21:47:58,8619308391245,9466033552991,303,FM,-60.368133|85.7904005
2018-01-10 10:29:06,3318747518070,6774193282549,172,MI,-80.448115|-83.0605845
2018-01-04 18:53:01,0281313730162,7849698338169,364,VT,77.063206|87.770592
2018-01-02 05:03:33,5593767058563,7819034897986,11,VT,16.076556|-20.509987
2018-01-06 23:41:25,1683318951968,6248750362496,383,KY,36.945783|-51.3801495
2018-01-08 21:20:17,6396893059165,1061132014129,219,WI,177.174611|-88.128119
2018-01-11 07:07:35,2724424904678,9921514427228,36,NC,0.519486|-66.913528
2018-01-07 15:47:07,7005983982535,0156819029794,201,NM,-49.518253|-7.7347145
2018-01-02 19:57:17,5491071935506,5157595080654,446,VT,166.979696|-53.896661
2018-01-08 22:36:13,4391346926947,3118825497395,216,IL,62.247421|82.2521115
2018-01-11 02:18:23,0762718977931,6762108948881,160,UT,145.509977|-2.4013115
2018-01-02 03:10:41,1444460886981,5972992629673,326,UT,10.110179|88.660684
2018-01-07 12:05:26,4931802584953,8462336310193,164,RI,32.958121|32.348610
2018-01-05 13:56:25,9576093170935,4351160900204,420,NV,28.287449|87.633814
2018-01-02 14:57:53,6622717413814,6548292868352,75,MD,-172.712064|-58.7328355
2018-01-01 01:14:40,6322597255942,5185973584641,160,SC,95.652646|-73.575838
2018-01-06 21:01:46,5493407997142,0394082891209,543,NJ,13.401798|40.106394
2018-01-08 14:07:44,4742656790778,8095805395209,217,AK,-120.076660|-73.9965915
2018-01-07 22:43:34,3849085864904,1959330130230,559,DC,110.603081|-22.6036075
2018-01-04 09:27:41,7267631083249,6142939581848,93,IL,146.482060|4.1376875
2018-01-08 22:04:30,0582162841371,2511494288358,158,MD,158.665134|21.484556
2018-01-01 17:43:45,9235346898194,0146204200946,569,IN,92.717846|66.3993285
2018-01-09 07:56:25,0601370293332,6052616081392,160,UT,-109.949899|-78.249506
2018-01-04 08:54:43,5098080557636,7116413922545,60,IA,64.324988|80.4065525
2018-01-09 23:13:09,9420265605022,7172383022329,256,AR,124.392249|-54.2094455
2018-01-08 15:45:40,0819410251052,1245134735820,582,TX,94.830055|19.928980
2018-01-01 15:33:41,7940015200442,1569138958172,100,AS,160.113706|-38.3463825
2018-01-03 19:30:10,1226500988795,3873595255529,573,AL,96.682690|-62.6757585
2018-01-11 08:52:46,7561056987595,4075894585928,508,AS,-170.998481|-74.6365195
2018-01-11 08:04:49,0764642971589,4622102463611,313,TX,-84.083096|-43.9342465
2018-01-11 09:44:45,6089102927565,4759259539783,420,FL,-42.440814|33.4196555
2018-01-03 04:12:35,2338741311322,0840850694934,280,GA,114.046969|-37.678504
2018-01-09 15:12:48,6211469716173,3494062247413,448,AS,92.589754|-6.6647785
2018-01-09 07:00:17,9742341222895,8265311716267,410,MI,23.633218|-60.3124965
2018-01-06 13:04:29,0056740299038,4901270615896,96,DC,-106.775919|-83.934973
2018-01-10 01:12:41,1677767535296,2900577708961,402,PW,-3.682582|-4.336551
2018-01-01 02:33:39,4492675852036,6082303036363,282,VT,39.369803|-26.512456
2018-01-03 15:41:29,5063761027781,7298415667335,160,KY,-127.703687|-25.9356735
2018-01-07 18:53:00,1107833222406,0829310366478,396,TX,89.636761|83.121965
2018-01-09 15:38:38,0773317232301,2346908911288,524,CT,117.087043|-83.1594325
2018-01-10 15:55:50,1705116233505,0364961008208,360,KY,-58.283312|-48.559498
2018-01-02 16:52:30,3197755386475,0550004412227,526,DE,151.132340|-81.7517455
2018-01-01 14:12:45,8981081479103,1910788963480,427,WV,171.963246|58.9278495
2018-01-10 17:31:19,7644368639023,1443535508117,184,MH,-9.562282|66.675417
2018-01-03 05:10:23,4701407910832,5113518711513,413,IL,132.021331|48.046128
2018-01-03 23:03:40,5146569706339,6463157869679,456,KY,81.115808|64.740776
2018-01-06 10:20:56,8259824193683,4093587978687,258,HI,-178.582163|44.3387715
2018-01-10 10:35:54,0086899938424,3830392373913,350,ND,-69.828683|-33.8463825
2018-01-02 17:27:13,0403513720547,9648694319018,171,KS,18.996584|-37.1514015
2018-01-05 01:30:23,7586869857449,2449487023214,16,MN,0.698002|-87.1922595
2018-01-09 00:22:43,1511499032143,4901850119947,333,RI,151.753259|-76.7852385
2018-01-04 08:57:42,8643790392434,4471415205067,244,AK,-102.322459|29.7993605
2018-01-05 16:06:33,0435241122807,8392460467493,81,NY,-78.497789|-84.0198575
2018-01-05 00:42:36,5756607027482,6813437458166,303,MN,-142.777697|5.2825825
2018-01-10 10:43:11,2951527553107,6557637290894,284,ID,161.193165|30.0210425
2018-01-04 11:24:39,8061470853986,8314913859271,553,DC,-140.167360|61.297612
2018-01-06 16:08:31,4521372222763,3682041096425,61,ID,79.782925|41.758341
2018-01-11 08:07:45,3385692550815,6491568286374,200,GA,-160.794765|64.511399
2018-01-04 09:13:46,1932060203051,7664763838627,550,DE,87.068995|-61.108408
2018-01-10 16:11:17,5620723055326,4796702602853,290,WY,-14.609745|15.081950
2018-01-08 22:00:46,6051642781866,0016617633118,520,MS,65.266131|-4.224604
2018-01-09 00:09:20,1749326929276,0100652714740,60,CA,-109.790710|31.4120255
2018-01-09 17:50:57,3573273885953,1806977725828,213,KS,23.055437|9.285353
2018-01-11 10:55:56,4006603494365,7755755873040,233,MP,28.031762|-57.925747
2018-01-11 00:31:49,7259042292267,4341315564609,584,FL,143.259625|-44.916586
2018-01-08 20:42:23,1038785913462,1016571020742,410,MT,77.694177|-37.4395005
2018-01-02 23:54:24,7650684059379,9695255097332,318,AZ,-128.459165|-23.1730635
2018-01-06 08:44:14,8861678733508,1817911285121,70,AZ,108.002953|18.1802745
2018-01-05 15:35:30,2090839574166,8557926247247,369,IL,2.567074|-76.7172545
2018-01-06 02:15:26,8604647479584,0909493224963,416,HI,-34.998917|15.0280065
2018-01-02 15:36:01,1419409273074,8688096804571,161,VI,-138.996305|-81.593609
2018-01-08 10:10:20,0806436696722,4298116931152,173,IN,-157.350480|35.989186
2018-01-03 11:01:16,4348539363374,7098809173885,507,CA,-170.934823|-36.9765865
2018-01-03 04:29:16,1424793008386,7732109898246,369,DC,-51.900912|-30.272349
2018-01-08 16:50:20,2252169346599,3412883361666,567,MI,-103.943988|-70.0021495
2018-01-04 17:42:57,8745378688149,3258440934886,293,FL,-9.110551|-20.697092
2018-01-10 22:05:36,5108844722962,3726300005984,402,VT,-77.098363|-60.966500
2018-01-09 06:48:23,3473881008793,2428315095938,283,NV,-177.013634|-56.1251245
2018-01-03 13:28:20,2842184787704,7763883259257,382,TX,2.424555|-74.7608535
2018-01-08 00:39:50,7105796022868,8098309787510,150,NM,179.747421|-45.948920
2018-01-05 22:43:36,9529422806528,1654996025813,539,NY,-53.222587|-27.934620
2018-01-08 07:58:06,9454015370520,3342325267050,186,NY,-105.237969|-87.1486305
2018-01-02 13:32:43,8518994851304,0527694577420,15,VI,-127.672668|13.193467
2018-01-01 12:33:23,9365729362857,7022034941579,489,OR,-118.502517|-13.7909785
2018-01-03 15:30:47,8815712295647,3624714349346,255,WI,110.018556|-65.674283
